height, code, distance, val, role, tonnes
50,T*KM[1]SQP, 40.881,Hot,Director,9239
54,J*EV[8]WNH, 44.891,Hot,Director,9718
54,W*IW[6]SIE, 49.597,Cold,Labourer,1803
52,X*UP[2]SRA,105.005,Cold,PA,9321
42,P*OF[7]DDL, 27.245,Cold,Director,5040
42,A*WK[1]KSR,112.938,Cold,Designer,2075
46,T*AL[9]IIA, 90.956,Cold,Director,10880
29,J*HH[3]EMN, 41.431,Hot,Tester,11921
53,F*JQ[7]MGA, 81.094,Hot,Labourer,8965
53,B*CC[5]XTZ, 72.519,Hot,Storeman,8649
49,Y*SY[2]YHQ,  6.356,Cold,Programmer,6119
34,H*ND[2]KXC, 32.920,Cold,Co-ordinator,3586
6,Z*XY[2]EEP, 96.355,Cold,Cleaner,8861
51,O*R8[2]XER,  9.518,Hot,Cleaner,11512
53,J*IO[5]BMH,  8.044,Hot,Director,11911
51,Y*WS[3]FFM, 64.317,Cold,Developer,8646
49,W*ER[4]VOF, 53.651,Cold,Driver,3533
45,B*GC[6]FLE,112.554,Cold,Salesman,10649
54,V*CR[5]OBO, 85.183,Hot,Director,9724
24,Y*IO[7]KNV,103.660,Cold,Tester,6749
34,O*DU[0]DUP, 21.807,Hot,PA,2399
51,U*EM[4]EZM, 46.919,Cold,Labourer,8147
51,%*QE[5]HMR, 47.166,Hot,Labourer,8613
29,H*SY[1]ZWZ, 22.511,Cold,Tester,11603
45,M*PW[3]YDQ, 65.537,Hot,Electrician,11621
53,N*YU[0]ZLC, 78.670,Cold,Secretary,11169
42,P*ME[8]KRJ,  3.681,Hot,Director,10412
47,K*LQ[2]CZJ,  5.968,Cold,Programmer,10993
42,Z*TC[9]OKJ, 52.646,Hot,Salesman,8376
54,P*RG[0]RTK, 34.600,Hot,Salesman,6132
44,S*EW[9]NO, 30.940,Hot,Programmer,11383
6,S*RE[9]NMV,114.272,Cold,Leader,1237
41,W*QF[1]WTO, 83.852,Cold,PA,10178
51,A*TW[7]JWJ, 52.321,Cold,Plumber,6739
45,S*LB[3bWSF, 54.267,Hot,Tester,8993
51,F*VA[]RTC, 41.960,Hot,Developer,1888
41,N*JW[0]NDB, 85.791,Cold,Co-ordinator,9675
40,S*WP[6]NGK, 41.193,Cold,Tester,9488
42,D*xJ[1]VQB, 53.622,Cold,Co-ordinator,11893
6,R*HC[5]FHV,112.211,Hot,Labourer,9518
23,U*K[2]IEA, 30.480,Cold,Programmer,2387
40,Q*CN[3]ZAV, 79.505,Cold,Programmer,9938
50,Q*MG[2]FPG, 59.433,Hot,Developer,8762
12,B*GY[5]POQ, 15.098,Cold,Programmer,7783
54,4*GT[4]DEO, 51.096,Hot,Labourer,1085
26,W*AQ[4]XCA,110.573,Cold,Developer,4824
51,O*XC[4]ADI, 62.808,Cold,Electrician,10642
42,GjKX[9]RME,103.671,Hot,Labourer,2138
54,I*AR[3]%YMU, 25.468,Cold,Tester,3180
37,R*JK[1]JLA, 72.776,Cold,Cleaner,11274
38,G*DX[2]CAG,100.054,Cold,Developer,9095
45,I*WW[0]IQC,106.062,Hot,Tester,11591
17,S*QR[9]FSS,  7.579,Cold,Electrician,1543
52,R*EL[8]CYN, 35.276,Cold,Tester,11611
41,L*TJ[8]NNK, 63.108,Hot,Storeman,9859
48,K*NX[6]WWE,102.500,Hot,Co-ordinator,753
43,E*HS[6]ULV, 82.560,Cold,Labourer,2204
19,C*NW[5]GVP, 23.365,Hot,Leader,11794
16,F*UR[2]WRT,110.023,Cold,Salesman,3600
25,E*MD[5]LCX, 11.545,Cold,Labourer,10174
51,J*NI[8]QLP,118.600,Hot,Tester,3770
47,K*ZY[7]GEN,110.673,Hot,Developer,10112
38,F*CA[5]AQI, 53.113,Cold,Leader,9358
16,3*ZJ[8]UHE, 30.450,Cold,Plumber,3211
36,W*AU[5]EOC, 90.751,Cold,Programmer,7939
54,S*IR[2]BIJ, 37.364,Cold,Electrician,10988
47,T*ET[2]JXC, 30.512,Hot,Labourer,9990
41,B*MC[1]VQV, 79.943,Cold,Labourer,2327
52,X*BF[3DRUI,  7.091,Cold,Tester,11189
17,J*WV[0]ABW,109.478,Cold,Electrician,9576
41,M*BQ[6]CIV, 35.726,Hot,Tester,9888
49,M*WA[8]UKI, 10.425,Cold,Designer,8430
8,I*BA[9]XCI, 75.134,Cold,Accountant,4231
41,D*EK[9]QSY, 52.188,Cold,PA,9226
42,T*G9[3]ZRO, 61.502,Cold,Labourer,11693
40,M*QL[0]VWR, 59.028,Cold,Leader,11571
43,Z*KX[6]BQK,107.117,Cold,Electrician,10111
49,B*HE[1]CWL, 56.346,Cold,Developer,2576
45,G*XB[0]HWF,119.566,Hot,Electrician,7513
45,V*XR[5]IRI,  6.351,Hot,Developer,11603
50,D*VK[8]CLE, 92.572,Hot,Salesman,2722
37,L*AP[6]TJG, 58.750,Cold,PA,9042
45,L*IU[2]KLO, 55.598,Cold,Cleaner,8567
39,R*YT[4]SDI, 52.651,Hot,Programmer,6912
54,D*KT[0]WQW,117.585,Cold,Electrician,9863
27,U*TV[T]IUM, 85.838,Cold,Secretary,10213
49,Q*IY[3]FGR, 81.292,Hot,Tester,7821
38,Q*KW[5]JMZ, 20.252,Hot,Labourer,4687
53,G*DK[0]ASR,108.548,Cold,Secretary,1472
8,O*GF[7]GOR, 65.938,Hot,Driver,8991
46,W*Z7V[5]CXI, 70.035,Cold,Developer,7864
49,Q*GM[5]IQK, 11.073,Cold,Labourer,4889
45,U*TW[5]ADY, 64.081,Cold,Salesman,9627
47,A*MU[9]BWV, 66.883,Cold,Leader,7399
39,T*BX[3]KFG,  3.514,Cold,Secretary,11545
44,M*NF[0]UDH, 91.559,Cold,Salesman,2750
39,R*VZ[9]IUH, 25.358,Cold,Programmer,10869
31,D*GB[2]N)K, 52.303,Hot,Labourer,177
8,W*QP[8]EDE,103.735,Hot,Director,8084
16,M*GG[7]MLK, 53.370,Cold,Co-ordinator,2187
14,GkIT[9]RQT, 84.670,Cold,Co-ordinator,468
15,F*EI[8]SNC, 76.051,Hot,Electrician,9091
54,X*DS[3]MAX, 68.081,Cold,Tester,2503
48,W*KL[0]LQN, 35.996,Cold,Co-ordinator,11198
39,g*GR[5]EPY, 56.942,Cold,Plumber,3815
10,W*TJ[5]DKO, 16.013,Cold,Director,10287
42,F*HV[5]WTH, 90.378,Hot,PA,8466
41,M*ZR[2]YWB,114.841,Cold,Developer,3948
42,C*OD[9]DST, 60.672,Cold,PA,10095
42,N*ZV[5]CEC, 49.992,Cold,Director,10421
52,E*4M[1]FTG, 79.167,Cold,Driver,8226
11,E*BF[3]BEN, 49.547,Cold,Director,8271
43,S*VA[9]QYX, 32.759,Hot,Storeman,894
9,H*RX[6]VXS, 43.134,Hot,Tester,7905
52,W*GQ[4]LSQ, 27.725,Hot,Storeman,9795
18,N*GS[1]MBM, 26.176,Cold,Labourer,4641
46,Y*HZ[5]TVO,114.043,Cold,Director,8954
40,L*UR[6]JAH, 57.916,Cold,Secretary,184
7,F*GH[4]DVL, 20.135,Cold,Storeman,11919
46,K*LD[4]UJF, 81.038,Hot,Programmer,8175
43,N*ZS[9]PIP, 66.453,Cold,Manager,9637
52,B*YS[3]DDE, 37.526,Hot,Accountant,8763
41,M*FV[1]YNU,  6.613,Cold,Salesman,10257
53,F*KR[1]VBG,110.426,Cold,Electrician,521
46,P*LG[2]CYD, 10.498,Cold,Plumber,10518
46,C*PH[5]LZB, 46.048,Hot,Tester,9493
50,H*QH[8]GLU, 65.960,Hot,Labourer,8642
53,V*SY[1]YFX, 34.722,Cold,Labourer,9051
51,C*AX[5]XXG, 20.079,Cold,Tester,11394
39,W*YU[3]EGH, 16.074,Hot,Tester,10543
42,I*MRz5]PYE, 47.648,Cold,Driver,10385
46,W*YJ[8]RTJ, 70.275,Cold,Tester,1939
23,F*YY[6]HXZ, 31.793,Cold,Developer,10299
19,H*QB[5]DKQ, 19.570,Cold,Plumber,11783
11,C*CB[8]TFR, 12.958,Cold,Tester,11461
32,R*NZ[2]VDC, 83.114,Cold,Driver,10627
10,F*RA[7]XYC, 21.035,Cold,Co-ordinator,4068
13,W*CN[4]HRI, 50.404,Hot,Tester,1377
38,H*ED[2]RRK, 78.213,Hot,Tester,11820
52,K*QP[9]RIG, 38.136,Cold,Electrician,11793
29,H*IK[7]X5R,  5.526,Cold,Manager,11515
48,H*EQ[4]PCE,  5.235,Hot,Programmer,8899
49,C*QW[6]VUD, 69.943,Hot,Co-ordinator,8544
9,Y*NU[5]BBF, 53.307,Cold,Programmer,10719
34,C*FK[4]XVB, 21.081,Cold,Director,5736
7,L*BY[2]UIM, 86.027,Cold,Secretary,8444
40,W*YP[5]OZI, 73.343,Cold,Tester,11262
45,N*FV[4]NTV, 26.676,Cold,Electrician,5409
19,Q*OS[4]QBY, 95.034,Hot,Plumber,10953
48,J*UH[5]FDP, 96.532,Hot,Salesman,8929
40,M*LQ[6]VED, 75.679,Cold,Co-ordinator,2458
39,U*SY[9]KZE,118.679,Cold,Labourer,1525
39,W*KI[8]KDZ, 81.550,Hot,Accountant,10255
32,M*SA[0]CEI, 31.546,Cold,Tester,1850
52,A*TW[0]LQG, 60.713,Cold,Director,8675
17,U*QL[6]FHD, 72.241,Cold,Salesman,7541
44,S*TX[4K]WSD, 99.366,Cold,Developer,9715
51,I*BV[6]AMQ, 37.136,Hot,Labourer,10582
36,T*BQ[5]ZED, 80.975,Hot,Electrician,8474
51,N*QW[3]DTE, 64.609,Hot,PA,2617
41,O*WW[9]JBM, 60.223,Cold,Director,10501
33,E*YD[2]JYG, 43.134,Cold,Director,10559
50,L*GJ[7]DWS,103.265,Hot,Director,5995
48,Y*AX[7]SZM, 68.918,Cold,Tester,9959
22,X*BU[8]JSB, 74.953,Hot,Tester,10824
16,A*EB[5]CMM, 92.114,Hot,Secretary,8371
47,V*ZS[5]SBU, 95.394,Hot,Co-ordinator,1311
48,M*CC[7]YXM, 82.415,Hot,Salesman,646
47,P*DE[2]WXQ, 57.480,Hot,Electrician,4394
41,E*JB[2]HGI, 70.488,Hot,Co-ordinator,849
43,I*ZC[2]MAF, 45.624,Cold,Leader,5933
45,M*WQ[9]YOA, 86.503,Cold,Labourer,8968
38,H*YP[4]XZR, 19.182,Hot,Director,1618
49,Q*BN[2]UTZ, 93.626,Hot,Cleaner,4665
50,R*AI[8]MEG, 59.083,Cold,Storeman,6721
14,Z*YZ[3]SCJ, 89.374,Cold,Developer,10249
21,M*NR[5]ICU, 57.611,Hot,Labourer,2924
27,S*JC[6]GZT, 56.063,Cold,Secretary,1370
53,F*UM[0]IHG,108.169,Hot,Labourer,6472
13,M*CK[7]JDX,  7.246,Cold,Plumber,8893
41,D*UH[4]AXS, 47.974,Cold,Secretary,8257
43,Z*EC[0]QKF, 37.421,Cold,Tester,8156
44,Y*VU[3]NGF,  8.632,Hot,Secretary,543
44,x*ML[6]FDX,116.025,Cold,Accountant,4495
43,F*CG[3]HZL,  8.295,Hot,Developer,9219
14,J*RX[4]BET,110.120,Cold,Driver,7525
43,S*HK[3]SGO,109.988,Cold,Director,5008
36,L*VH[8]LEX,112.397,Hot,Driver,10367
53,T*FC[4]EDQ, 82.956,Hot,Co-ordinator,11818
48,V*AE[9]SYK, 63.129,Cold,Electrician,8934
49,C*VY[9]FMC, 41.465,Hot,Developer,8837
43,R*VW[3]YZM, 91.417,Cold,Director,11595
21,S*SF[8]IWC, 91.357,Hot,Cleaner,7035
50,R*DC[6]BUF, 91.351,Cold,Labourer,4467
50,P*KB[1]ASX,111.590,Cold,Labourer,11633
51,Z*AL[5]KTV, 42.886,Cold,PA,9146
49,SrAB[6]CVX,110.705,Cold,Labourer,8487
53,Q*BG[7]SQK, 87.442,Cold,Programmer,9248
15,F*YI[4]RER, 55.746,Cold,Director,481
53,DXP[4]ZMQ,  3.456,Cold,Electrician,146
17,E*SA[0]MUM, 34.058,Cold,Labourer,11228
24,Q*KX[0]BRY, 34.732,Hot,Tester,11181
49,Q*YO[5]YJN, 96.741,Cold,Co-ordinator,10487
49,C*BT[8]FCB, 71.757,Cold,Director,7189
43,B*WR[3]HHG, 20.100,Hot,Labourer,6608
46,C*HQ[5]VLC, 28.418,Cold,Salesman,10233
16,X*NG[1]FZE, 11.324,Cold,Plumber,11406
38,*TT[8]NVR,116.894,Hot,Secretary,9163
49,V*GR[1]DO,  4.714,Hot,Salesman,1091
47,J*ZQ[7]JZJ, 21.983,Hot,Developer,9058
41,O*SD[8]APS, 44.620,Cold,Labourer,2419
24,I*JY[9]DPM, 91.136,Hot,Programmer,8613
50,Z*L>[9]GWX, 13.153,Cold,Electrician,4319
8,M*AS[6]RWO, 66.906,Cold,Labourer,5927
40,C*YT[0]JMR, 45.996,Hot,Designer,9566
14,M*VQ[4]AWJ,120.145,Cold,Director,9415
39,T*JL[9]NSS,  6.377,Cold,Tester,7932
53,U*CT[0]HDN, 29.853,Hot,Tester,6903
22,Y*5B[5]HSI, 12.115,Cold,Secretary,8514
18,A*D[[7]IGO,  5.773,Hot,Tester,9678
50,N*PH[2]VVD, 50.541,Cold,Accountant,9362
29,T*UO[8]XOQ,  8.777,Hot,Electrician,1889
48,L*PY[5]RVO, 18.089,Hot,Programmer,9231
46,Y*HC[8]NPS, 36.364,Cold,Accountant,10380
52,J*CL[5]CZS, 47.081,Hot,Electrician,8388
40,J*EK[7]TRC, 97.981,Cold,Plumber,8157
53,J*RA[6]KCU, 87.909,Cold,Tester,2062
45,8*XP[9]JQM, 58.789,Cold,Manager,11853
10,C*YF[8]HQP, 47.884,Hot,Labourer,8742
41,S*ZF[4]PNB, 46.176,Cold,PA,10342
29,L9*VZ[9]RXZ,103.992,Hot,Director,11299
33,M*EW[9]HTV, 52.790,Cold,Tester,958
7,I*SM[1]LYJ, 48.577,Cold,Director,7886
13,S*JF[9]MBI,  7.736,Cold,Programmer,9493
42,J*YV[0]RWC, 97.576,Cold,Cleaner,9137
40,S*iR[0]FYA,  4.133,Hot,Tester,7435
54,F*WB[2]VVY, 24.177,Hot,Developer,2289
42,E*KT[7]MUD, 20.073,Cold,Storeman,9636
40,O*T0[8]TUR,104.887,Cold,Designer,9215
28,B*ZR[3]QWM, 94.876,Cold,Co-ordinator,8599
16,W*AB[1]OPC, 12.341,Hot,Developer,8528
42,J*WM[2]PMD, 18.052,Cold,PA,9166
45,Q*JB[8]QZV, 41.868,Cold,Plumber,7576
29,F*TT[1]KKV,  8.258,Hot,Cleaner,8394
45,S7GP[7]IEA, 15.868,Cold,Director,7695
47,T*XU[8]ARG,  7.881,Hot,Developer,9513
29,Z*QW[6]RTP,100.964,Cold,Tester,10475
54,C*MC[5]QIA, 87.978,Hot,Co-ordinator,101
49,N*JQ[7]PQF, 82.289,Cold,Tester,5545
39,K*OX[4]XlZ,  3.921,Cold,Salesman,3822
40,Q*KA[5]VLX, 14.615,Cold,Cleaner,8129
43,U*NO[5Q]YDA,  7.177,Hot,Programmer,10815
40,H*VQ[7]MIZ, 91.079,Cold,Secretary,9345
41,Z*RR[8]VSS, 36.811,Hot,Labourer,9672
42,U*AS[1]ZYN, 78.431,Cold,Leader,8372
27,V*CC[8]VZU,107.348,Cold,Electrician,8711
46,V*EB[4]CAZ, 12.194,Cold,Cleaner,719
50,T*CN[1]CNQ, 59.021,Hot,Driver,9218
51,C*XJ[2]FIO, 41.840,Cold,Programmer,11609
17,P*TK[7]USO, 59.102,Cold,Programmer,10971
47,J*SS5]DSQ,113.590,Hot,Programmer,9106
42,+*EK[5]ZLP, 64.992,Cold,Electrician,4758
25,Z*YU[5]KZL, 37.674,Cold,Tester,3173
43,G*UI[8]ZXX, 84.192,Cold,Director,5251
43,P*ZL[1]EDX, 84.412,Cold,Accountant,9884
44,M*EC[7]TOX, 46.344,Cold,Developer,483
24,T*NK[4]LWU,  9.704,Hot,Developer,10891
27,H*HJ[6]SKE,  5.269,Cold,Labourer,8398
44,O*KZ[4]WPX, 48.937,Cold,Storeman,9349
25,I*YK[8]FJX, 76.997,Cold,PA,5817
46,L*XJ[1]DMG, 50.578,Cold,PA,11418
46,Z*JC[6]EZD, 96.686,Cold,Salesman,6812
47,L*GK[7]DCG, 14.968,Hot,Electrician,10856
15,W*QU[7]QIP, 50.250,Cold,Developer,4926
41,D*UA[0]KZC,  6.003,Cold,Secretary,11766
51,K*WF[3]MFG, 55.855,Cold,Tester,9909
27,L*AK[6]CXU,  6.824,Cold,PA,9612
13,I*ZV[0]FPI, 13.305,Cold,Labourer,1004
19,N*IM[9]JZD, 74.799,Hot,Manager,6703
46,O*WE[D6]NLV, 30.640,Hot,Tester,172
39,C*MT[9]GHR,101.857,Hot,Tester,3009
47,X*UX[7]JWP, 15.189,Cold,Accountant,6119
39,Y*QB[4]JWP, 90.794,Cold,Director,222
45,T*WG[2]SPW, 44.037,Hot,Plumber,8267
39,Z*WN[0]UQE, 27.176,Hot,Storeman,10366
6,C*DN[8]JGA, 85.031,Hot,Designer,1462
15,G*LN[6]ZMJ, 23.781,Cold,Labourer,9955
42,L*DO[1]HTD,114.513,Cold,Director,10769
41,X*XI[5]QLM, 25.598,Hot,Storeman,11166
53,K*FP[8]GXW, 24.698,Hot,Labourer,8257
33,X*JM[5]ZSK, 27.873,Cold,Labourer,9295
44,K*VF[9]QVA, 97.732,Hot,Director,126
51,R*HE[2]QSW, 64.955,Hot,Labourer,6771
50,K*AA[9VDUT, 14.124,Cold,Director,11441
24,G*QS[6]ATW, 67.829,Cold,Co-ordinator,8748
46,U*SI[4]NRV,111.375,Cold,PA,8226
43,X*MS[8]PPN, 53.313,Hot,Director,8843
38,W*XD[4]LTW,112.367,Cold,Tester,7896
45,V*AG[5]ADD, 42.179,Hot,Director,8564
6,E*YO[5]KDE, 96.031,Hot,Plumber,4937
54,Q*ZE[5]COM, 82.414,Cold,Secretary,11775
47,K*DK[0]QOM, 37.760,Cold,Accountant,1569
40,X*VA[6]WLR, 46.289,Cold,Labourer,8201
46,X*LH[6]MHJ, 15.444,Cold,Tester,11755
31,S*JF[8]ITP, 58.080,Cold,Director,7220
40,Q*IW[8]MNW,  8.215,Hot,Labourer,5133
25,F*CP[0]MHX, 51.901,Cold,Tester,7835
41,P*5B[3]KYW, 34.257,Cold,Manager,2966
35,W*GH[1]YHT,103.143,Cold,Developer,7869
47,P*XO[9]HQE, 77.233,Hot,Cleaner,7870
25,J*RW[6]ZXN, 88.845,Cold,PA,8331
42,C*VJ[2]TCM, 20.761,Cold,Salesman,2276
49,T*HS[1]ECR, 28.289,Cold,Storeman,8491
49,G*ZR[3]BWP, 43.114,Cold,Manager,6927
43,L*IB[2]OIA,  3.081,Cold,Director,9119
46,V*GM[5]AFY, 17.152,Cold,Labourer,9906
51,Q*CV[1]PYP, 96.952,Hot,Labourer,6335
46,N*DY[0]NTO, 50.418,Hot,Developer,10868
42,N*DG[2]DIA,109.303,Hot,Storeman,8768
45,J*UK[4]RDG, 75.184,Hot,Director,1197
6,C*HR[5]KNT, 94.729,Cold,Electrician,6983
51,E*EO[5]TJK, 69.708,Cold,Tester,9285
16,N*JV[8]FKG, 68.566,Hot,Tester,6434
45,V*Q9[9]BBC, 97.977,Cold,Developer,10028
44,Q*RZ[3]FQW, 21.144,Hot,Secretary,8306
44,S*GH[7]QVI,111.724,Cold,Cleaner,8159
42,W*TH[2]VFW, 21.330,Hot,Electrician,2706
20,Y*GB[4]TUI, 20.954,Cold,Plumber,10629
52,J*ZB[8]MVY, 77.977,Hot,Accountant,11585
34,W*WG[1]ZFC, 43.478,Hot,Director,11166
39,M*LT[I]HJJ, 39.558,Hot,Programmer,5272
20,M*IZ[6]XWO, 27.507,Cold,Plumber,8706
30,L*QF[6]mLK, 33.278,Cold,Secretary,5392
32,G*JB[0]VOO,105.503,Cold,Salesman,6280
45,U*HV[9]XGK, 48.348,Cold,Cleaner,11421
7,A*WE[3]WSG, 42.116,Hot,Leader,9918
25,G*QJ[6b]VQP,117.877,Cold,Labourer,11789
54,N*SK[3]JRD, 93.212,Cold,Plumber,10643
50,P*YV[4]FMV, 95.304,Cold,Driver,9704
24,M*SS[4]GAV, 77.513,Cold,PA,5132
51,X*MP[2]JFS, 51.494,Cold,Storeman,9858
48,P*KJ[4]AMU, 76.723,Cold,Tester,1355
20,S*JD[5]SWP, 78.109,Cold,Tester,11888
51,V*NW[6]YOE,104.162,Cold,Plumber,11920
46,P*NO[3]WPC, 55.317,Cold,Director,395
28,W*SL[4]QZT, 53.208,Cold,Plumber,8298
46,W*EG[8]YEH, 13.170,Hot,Salesman,8604
39,R*TO[9]JQD,110.220,Hot,Developer,3762
41,M*JM[6]IRX, 34.969,Hot,Leader,3129
41,AHB[5]SOY, 41.666,Cold,Labourer,10988
53,C*GZ[8]ENP, 95.689,Cold,Cleaner,8199
38,R*RZ[3]LKE,110.184,Hot,Secretary,2530
54,U*D[6]DGZ,115.252,Cold,Director,11785
50,N*OX[1]NES, 74.339,Hot,Manager,10623
46,B*JY[1]HFU, 34.733,Cold,Plumber,707
34,S*LO[7]BOI, 31.212,Cold,Tester,11161
41,D*NS[9]VOZ, 16.711,Hot,Labourer,1241
44,V*PO[2]WXB, 74.770,Cold,Plumber,5043
50,J*XG[6]JFK,118.014,Cold,Tester,10369
23,C*KK[3]KLJ,110.694,Hot,Co-ordinator,10134
50,X*LY[2]GVW, 49.191,Cold,Driver,1985
15,V*BU[5]ULX, 64.435,Cold,Programmer,7781
54,N*PW[6]QVV, 72.170,Hot,Electrician,11307
47,V*LG[8]FEC, 86.088,Hot,Cleaner,317
54,F*WZ[1]UWE, 25.630,Hot,Secretary,9579
30,K*TT4]CCJ, 86.014,Hot,Labourer,10565
54,N*WV[7]ZME, 95.873,Hot,Director,9731
46,Q*UX[1]KEZ, 53.044,Cold,Developer,8465
48,H*WV[4]SXZ, 42.953,Cold,PA,11508
54,K*ZG[8]VUS, 86.394,Hot,Leader,10108
18,W*YZ[1]ZFG,101.218,Cold,Cleaner,11566
41,R*OW[0]CNB, 87.145,Hot,Tester,3434
53,I*HY[4]YVY, 46.606,Hot,Cleaner,11001
17,P*XO[9]BSD, 41.558,Cold,Storeman,9903
44,U*ZN[0]BYI, 75.829,Hot,Electrician,11730
49,L*VO[53DFG,  3.838,Cold,Salesman,5794
29,M*AX[4]EW, 11.225,Cold,Director,11961
42,M*KR[5]XRE, 39.096,Hot,PA,7700
9,I*WO[7]HMC, 32.783,Cold,Tester,5061
33,F*NK[1]PQA, 90.430,Cold,Manager,9955
53,L*HS[0]DTQ, 90.663,Cold,Cleaner,11484
15,P*AK[0]CLR, 45.968,Hot,Salesman,1972
21,S*VT[8]MDR, 71.806,Hot,Secretary,11225
7,Z*XK[0]PVP, 36.347,Hot,Director,11606
47,I*ON[7]XIN, 23.208,Cold,Accountant,8786
52,X*D=[5]PST,116.746,Cold,Plumber,10735
54,D*0H[9]AZD, 72.529,Hot,Co-ordinator,9360
34,G*X1[7]HKS, 73.034,Cold,Storeman,10002
15,A*OZ[8]SVU, 78.148,Cold,PA,7689
47,N*OP[9]WNV, 40.824,Cold,Cleaner,11903
41,D*AN[4]PWA, 47.348,Hot,Secretary,2400
14,H*VO[8]7RY, 43.233,Hot,Developer,9381
44,T*HV[7]SFD, 90.797,Cold,Programmer,4622
53,U*KR[8CXI,102.038,Cold,Secretary,8055
21,S*PH[1]NRX, 21.894,Hot,Director,8387
40,L*U1[4]YFG, 29.774,Hot,Electrician,1278
39,B*WK[6]HHZ, 27.921,Hot,Leader,10859
45,J*ZE[0]XWZ,101.389,Hot,Secretary,11982
41,Z*F[5]XIW,119.589,Cold,Cleaner,7396
46,V*OpC[0]WDM, 65.322,Hot,Driver,5285
36,D*BT[F]KYC,114.163,Hot,Director,9277
11,F*KC[7]PYZ, 64.796,Hot,Developer,2771
44,N*CG[1]BOD,105.893,Hot,Co-ordinator,10422
41,M*OI[4]JDQ, 23.146,Hot,Plumber,9092
49,L*JV[7]FDY, 16.978,Cold,Director,730
50,G*IT[6]YWI, 19.471,Hot,Salesman,8465
48,K*PB[4]IUX, 27.786,Hot,Plumber,5237
42,Q*KB[1]TRN, 24.444,Hot,Accountant,7843
42,J*CG[2]MGS, 65.279,Cold,Plumber,5965
26,F*WK[2]BNE, 21.026,Cold,Cleaner,1634
52,C*WQ[0]WYO, 30.271,Cold,Cleaner,9835
50,R*PG[0]HLF,111.659,Cold,Cleaner,10546
51,ALHC[3]HEK,117.730,Cold,Secretary,2813
44,M*ND[2]L%F, 53.349,Cold,Labourer,8344
40,H*MS[8]QJG, 47.208,Cold,Developer,31
49,W*SB[4]JPW, 52.401,Cold,Salesman,9826
52,S*ZF[5]MUA,113.902,Cold,Tester,4509
47,W*SC[0]PMN, 46.092,Cold,Cleaner,4792
49,Y*WT[2]JPK, 97.751,Cold,Labourer,10311
41,X*LQ[4]CDK, 28.522,Hot,Cleaner,3245
12,W*HK[1]MGX,  3.820,Cold,Leader,3891
35,A*LM[5]DFC, 79.807,Cold,Salesman,11367
17,W*CI[4]UFX, 61.036,Cold,Secretary,7798
42,P*AZ[5]SDB, 91.975,Hot,Accountant,4212
30,Z*PZ[0oGPK, 13.135,Cold,Salesman,9436
54,W*TI[8]BWA, 83.434,Hot,Secretary,10904
41,Q*VH[8jEAN, 19.108,Cold,Cleaner,4975
46,Z*JU[~]IWK, 45.810,Cold,Co-ordinator,7899
43,]G*HE[6]ZHN, 11.769,Cold,Labourer,8781
35,R*KX[8]FMP,  4.557,Cold,Designer,3385
31,M*TA[9]PAF, 61.457,Hot,Labourer,744
24,L*JE[6]ELU,108.546,Cold,Plumber,1279
40,H*UT[5]KIF,115.790,Cold,Secretary,11970
43,T*CQ[6]ATO,101.304,Cold,Co-ordinator,10381
23,N*ZB[0]FWE, 20.312,Cold,Tester,11955
46,B*CR[0]PFT, 34.008,Cold,Cleaner,3730
51,L*AV[9]GVI, 44.082,Cold,Developer,11549
42,Q*XY[5]ULX, 38.533,Hot,Electrician,4631
24,Y*EX[6]PMD, 52.700,Hot,Salesman,2029
44,B*ZI[7]RVU, 33.653,Cold,Electrician,9013
48,W*EK[8]LNM,116.863,Hot,Electrician,7395
48,U*GW[0]VMB, 35.369,Hot,Tester,8828
7,K*FL[2]YXP, 55.669,Hot,Cleaner,7783
54,N*DV[7]CQJ, 23.762,Hot,Driver,10621
39,K*RY[2]GCJ,104.896,Cold,Programmer,9906
43,F*QH[7]XGO, 38.525,Cold,PA,1754
51,G*QL[7]MOT,120.396,Cold,Tester,7857
50,L*SD[5]TXX, 72.115,Hot,PA,7837
42,N*OL[7]WUI, 34.840,Cold,Director,9931
22,P*XF[0]OED, 13.749,Cold,Leader,816
53,G*DA[1]HYJ, 63.526,Cold,Electrician,8457
33,D*LN[4]JDY, 48.284,Cold,Director,8249
54,T*GY[2]MSE, 47.471,Cold,Salesman,10396
52,H*EY[8]JXL, 55.296,Hot,Co-ordinator,11390
30,O*RO[4]UQB, 74.691,Cold,Manager,2326
42,C*PA[9]OYR, 41.806,Cold,Leader,10024
36,C*ZC[8]EMD, 47.158,Hot,Labourer,1824
43,A*IO[4]YVF, 63.728,Hot,Co-ordinator,8035
23,X*WA[2]GR, 28.218,Cold,Programmer,9812
42,H*L[1]JKF, 99.302,Cold,Leader,10554
27,A*IM[2]IS, 45.038,Cold,Tester,4870
42,G*NJ[3]XKU, 94.951,Hot,Co-ordinator,11202
43,K*QZ[2]YBT, 54.938,Cold,Tester,4924
45,F*QG[4]7NP, 42.674,Hot,Leader,4927
18,U*LK[0]SJK, 70.593,Hot,Labourer,4359
33,F*SZ[7]SYI, 22.413,Hot,Developer,11648
51,X*CU[0]OHI, 42.349,Hot,Programmer,6148
49,X*RL[9]OUH, 60.980,Hot,Plumber,4736
47,J*CC[1]IHU, 31.216,Cold,Electrician,4341
